,addrTag,askPrice1,askPrice2,askPrice3,askPrice4,askPrice5,askVolume1,askVolume2,askVolume3,askVolume4,askVolume5,bidPrice1,bidPrice2,bidPrice3,bidPrice4,bidPrice5,bidVolume1,bidVolume2,bidVolume3,bidVolume4,bidVolume5,broker,clock,exchTime,exchTimeUnderMs,high,iopv,last,localTime,localTimeUnderMs,low,numTrades,open,phaseCode,preClosePrice,status,tickerIndex,tickerName,totalAskQty,totalBidQty,tradingDay,turnover,volume,weightedAvgAskPrc,weightedAvgBidPrc
38115,0,23.52,,,,,170700,0,0,0,0,23.52,,,,,170700,40900,0,0,0,0,978472,33426000,0,,0,,33426516,244618,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
39980,0,23.52,,,,,170700,0,0,0,0,23.52,,,,,170700,45800,0,0,0,0,3918080,33435000,0,,0,,33435563,979520,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
41817,0,23.52,,,,,173700,0,0,0,0,23.52,,,,,173700,45400,0,0,0,0,3985332,33444000,0,,0,,33444549,996333,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
43666,0,23.52,,,,,180400,0,0,0,0,23.52,,,,,180400,42200,0,0,0,0,2466856,33453000,0,,0,,33453535,616714,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
45530,0,23.52,,,,,180400,0,0,0,0,23.52,,,,,180400,42700,0,0,0,0,2232364,33462000,0,,0,,33462521,558091,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
47405,0,23.52,,,,,180400,0,0,0,0,23.52,,,,,180400,48900,0,0,0,0,3891336,33471000,0,,0,,33471568,972834,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
49316,0,23.52,,,,,180400,0,0,0,0,23.52,,,,,180400,52500,0,0,0,0,330672,33480000,0,,0,,33480555,82668,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
51140,0,23.52,,,,,180400,0,0,0,0,23.52,,,,,180400,55400,0,0,0,0,1715872,33489000,0,,0,,33489540,428968,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
53079,0,23.52,,,,,189400,0,0,0,0,23.52,,,,,189400,45100,0,0,0,0,2916796,33498000,0,,0,,33498526,729199,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
54993,0,23.52,,,,,189500,0,0,0,0,23.52,,,,,189500,51600,0,0,0,0,2202512,33507000,0,,0,,33507574,550628,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
56853,0,23.52,,,,,189900,0,0,0,0,23.52,,,,,189900,66900,0,0,0,0,690912,33516000,0,,0,,33516560,172728,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
58698,0,23.53,,,,,183800,0,0,0,0,23.53,,,,,183800,6600,0,0,0,0,437368,33525000,0,,0,,33525546,109342,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
60635,0,23.53,,,,,184100,0,0,0,0,23.53,,,,,184100,7000,0,0,0,0,2761696,33534000,0,,0,,33534531,690424,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
62438,0,23.54,,,,,184700,0,0,0,0,23.54,,,,,184700,2900,0,0,0,0,2947876,33543000,0,,0,,33543579,736969,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
64301,0,23.57,,,,,185600,0,0,0,0,23.57,,,,,185600,1600,0,0,0,0,1068312,33552000,0,,0,,33552565,267078,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
66137,0,23.57,,,,,185700,0,0,0,0,23.57,,,,,185700,1500,0,0,0,0,615280,33561000,0,,0,,33561551,153820,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
67940,0,23.58,,,,,185700,0,0,0,0,23.58,,,,,185700,3700,0,0,0,0,2146920,33570000,0,,0,,33570536,536730,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
69669,0,23.58,,,,,185700,0,0,0,0,23.58,,,,,185700,5800,0,0,0,0,2063212,33579000,0,,0,,33579522,515803,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
71432,0,23.59,,,,,185500,0,0,0,0,23.59,,,,,185500,300,0,0,0,0,3491820,33588000,0,,0,,33588569,872955,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
73257,0,23.59,,,,,185800,0,0,0,0,23.59,,,,,185800,400,0,0,0,0,3836988,33597000,0,,0,,33597555,959247,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
74094,0,23.6,,,,,186200,0,0,0,0,23.6,,,,,186200,400,0,0,0,0,1068420,33600000,0,,0,,33600551,267105,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
75868,0,23.6,,,,,188100,0,0,0,0,23.6,,,,,188100,5600,0,0,0,0,135780,33609000,0,,0,,33609537,33945,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
77545,0,23.6,,,,,188900,0,0,0,0,23.6,,,,,188900,7800,0,0,0,0,3401288,33618000,0,,0,,33618522,850322,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
79193,0,23.6,,,,,188900,0,0,0,0,23.6,,,,,188900,10100,0,0,0,0,1112796,33627000,0,,0,,33627570,278199,,0,,,23.82,0,0,000002.SZ,0,0,20210706,0,0,,
